,EVENT_ID,EPISODE_ID,RANGE,LAT1,LON1
27097,410157,68342,3.43,40.79,-87.21
27098,410157,68342,0.0,40.77,-87.15
27099,410159,68342,2.0,40.7967,-87.1646
27100,410160,68342,0.0,40.5,-87.45
27973,407823,67999,0.0,38.5,-87.28
27974,407892,67999,0.0,38.48,-87.53
28073,411607,68627,0.69,39.81,-85.17
28083,411617,68629,0.87,39.79,-85.16
28084,411618,68629,0.87,39.44,-85.27
28085,411618,68629,2.47,39.441,-85.2361
28086,411619,68629,1.29,38.8691,-85.1506
28087,411620,68629,2.43,38.8221,-84.9473
28088,411621,68629,1.08,38.8403,-84.9356
28089,411622,68629,0.38,38.7853,-84.918
28414,407893,68023,0.0,37.93,-87.9
28624,410205,67819,0.37,39.8259,-86.2955
28625,410317,67819,2.53,39.9,-85.99
28626,410318,67819,0.53,40.28,-86.04
28627,410319,67819,2.96,39.84,-85.7
28628,410320,67819,1.58,40.28,-86.12
28629,410321,67819,0.69,40.19,-85.2
28630,410322,67819,2.22,40.34,-85.39
28631,410323,67819,0.69,40.19,-85.2
28632,410324,67819,1.7,39.9028,-85.482
28633,411331,67819,0.55,40.3743,-85.9589
28634,411331,67819,0.38,40.3746,-85.9539
28635,411331,67819,0.96,40.3835,-85.9542
28636,411331,67819,1.04,40.3835,-85.9588
28637,411338,67819,0.69,40.19,-85.2
28638,411338,67819,0.82,40.1919,-85.1999
28639,411338,67819,0.82,40.1919,-85.2006
28640,411338,67819,0.71,40.1902,-85.2006
28641,410325,67820,1.18,39.7619,-86.7395
28642,410326,67820,0.74,40.0433,-86.4808
28643,410327,67820,2.24,39.63,-86.31
28644,410328,67820,2.03,39.8423,-86.133
28645,410329,67820,2.18,39.8728,-85.409
28646,410330,67821,0.87,39.63,-86.11
28647,410331,67821,1.74,39.76,-86.35
28648,410332,67821,0.53,39.62,-86.11
28649,410333,67821,0.84,39.6321,-86.1206
28650,410335,67821,0.0,39.3,-85.77
28651,410337,67821,0.53,39.62,-86.11
28652,411348,67821,0.83,39.9268,-86.1451
