YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201604,105233,630718,1,6.8,"SSW","BRIDGE CITY",29.9277,-93.8892,2955662,9353352
201604,105233,630718,2,15.99,"SSW","BRIDGE CITY",29.8146,-93.9729,2948876,9358374
201604,105233,630718,3,26.33,"SW","ROSE CITY",29.8249,-94.3544,2949494,9421264
201604,105233,630718,4,35.46,"W","PINE FOREST",30.2497,-94.6184,3014982,9437104
201604,105233,630718,5,22.57,"NW","PINE FOREST",30.3837,-94.3259,3023022,9419554
201604,105233,630718,6,14.29,"NNW","MULFORD",30.4316,-93.804,3025896,9348240
201604,105233,630719,1,4.68,"WSW","HAMSHIRE",29.8264,-94.3733,2949584,9422398
201604,105233,630719,2,19.21,"NW","NOME",30.2497,-94.617,3014982,9437020
201604,105233,630719,3,16.56,"NNW","BEVIL OAKS",30.3848,-94.3259,3023088,9419554
201604,105233,630719,4,28.67,"NE","VOTH",30.437,-93.8026,3026220,9348156
201604,105233,630719,5,11.84,"NE","PORT NECHES",30.1054,-93.7738,306324,9346428
201604,105233,630719,6,1.29,"SE","WEST PORT ARTHUR",29.8181,-93.9633,2949086,9357798
201604,105233,630721,1,20.59,"S","GRAYBURG",29.8246,-94.3547,2949476,9421282
201604,105233,630721,2,1.5,"WNW","BATSON",30.2568,-94.6239,3015408,9437434
201604,105233,630721,3,.63,"NNE","KOUNTZE",30.3789,-94.3176,3022734,9419056
201604,105233,630721,4,23.1,"ENE","SILSBEE",30.431,-93.804,3025860,9348240
201604,105233,630721,5,24.71,"ESE","LOEB",30.108,-93.7748,306480,9346488
201604,105233,630721,6,26.5,"SSE","LOEB",29.8455,-93.9633,2950730,9357798
201604,105233,630722,1,9.9,"NNW","DEWEYVILLE",30.43,-93.82,3025800,9349200
201604,105233,630722,2,9.99,"S","HARTBURG",30.1072,-93.7755,306432,9346530
201604,105233,630722,3,22,"SSW","HARTBURG",29.9515,-93.8782,2957090,9352692
201604,105233,630722,4,30.53,"SSW","HARTBURG",29.8443,-93.9523,2950658,9357138
201604,105233,630722,5,46.22,"SW","HARTBURG",29.8277,-94.3492,2949662,9420952
201604,105233,630722,6,51.08,"WSW","CALL",30.2479,-94.6108,3014874,9436648
201604,105244,630798,1,1.72,"ENE","GORIN HOWARD FLD ARP",40.43,-92.02,4025800,921200
201604,105244,630799,1,3.45,"ENE","BIBLE GROVE",40.37,-92.24,4022200,9214400
201604,105244,630800,1,2.72,"WNW","GORIN WILEYS FLD ARP",40.39,-92.12,4023400,927200
201604,105244,630801,1,2.72,"WNW","GORIN WILEYS FLD ARP",40.39,-92.12,4023400,927200
201604,105244,630802,1,1.05,"E","PROSPECT GROVE",40.53,-91.96,4031800,9157600
201604,105244,630803,1,2.6,"NE","AZEN",40.6,-92,4036000,9200
201604,105244,630804,1,.53,"W","CLARK CITY",40.42,-91.69,4025200,9141400
201604,105244,630813,1,3.34,"WSW","SPILLMAN MOUND",40.3037,-92.2396,4018222,9214376
201604,105244,630813,2,3.3,"WSW","SPILLMAN MOUND",40.3049,-92.2395,4018294,9214370
201604,105244,630818,1,2.48,"N","ARBELA",40.5058,-92.0175,4030348,921050
201604,105244,630818,2,2.37,"SW","PROSPECT GROVE",40.5071,-92.0136,4030426,92816
201604,105246,630820,1,.87,"SW","HAMILTON",40.39,-91.36,4023400,9121600
201604,105246,630821,1,.53,"E","BOWEN",40.23,-91.06,4013800,913600
201604,105247,630822,1,2.96,"SSE","LAKE SUGEMA CAMP GD",40.64,-91.98,4038400,9158800
201604,105248,630825,1,.75,"E","HILLSBORO",32.9191,-107.5671,3255146,10734026
201604,105250,630845,1,.69,"N","CEDAR VALE",37.11,-96.5,376600,9630000
201605,105828,634848,1,7.56,"SSE","DETROIT RIVER LIGHT",42,-83.14,4200,838400
201605,105829,634852,1,0,"N","PORT HOPE",43.93,-82.72,4355800,8243200
201605,105830,634856,1,.69,"N","STERLING HGTS",42.58,-83.03,4234800,831800
201605,105832,634870,1,2.55,"SE","REDMAN",43.89,-82.8,4353400,8248000
201605,105832,634871,1,.51,"W","WASHINGTON",42.72,-83.04,4243200,832400
201605,105832,634873,1,.51,"W","WASHINGTON",42.72,-83.04,4243200,832400
201605,105832,634876,1,2.76,"N","RAY CENTER",42.81,-82.88,4248600,8252800
201605,105832,634881,1,1.38,"S","CROSWELL",43.25,-82.62,4315000,8237200
201605,105832,634882,1,2.14,"WNW","COLUMBUS",42.89,-82.69,4253400,8241400
201605,105832,634883,1,.86,"NW","PORT HURON",42.99,-82.43,4259400,8225800
201605,105832,634884,1,.86,"SW","ARMADA",42.84,-82.88,4250400,8252800
201605,105835,634901,1,4,"SSW","REXBURG",43.7665,-111.8107,4345990,11148642
201605,105835,634903,1,1,"NE","REXBURG",43.8302,-111.7658,4349812,11145948
201605,105835,634905,1,4,"NNE","REXBURG",43.8735,-111.7493,4352410,11144958
201605,105835,634907,1,0,"N","ST ANTHONY",43.97,-111.68,4358200,11140800
201605,105835,634910,1,4,"W","MONTPELIER",42.32,-111.3783,4219200,11122698
201605,105838,634924,1,1,"W","ST CLAIR SHORES",42.47,-82.8996,4228200,8253976
201605,105839,634934,1,1.87,"N","PORT HURON",43.007,-82.422,43420,8225320
201605,105840,634940,1,0,"N","MONTPELIER",42.32,-111.3,4219200,11118000
201605,105840,634943,1,0,"N","GENEVA",42.35,-111.07,4221000,1114200
201605,105841,634955,1,2,"N","DRIGGS",43.749,-111.1,4344940,1116000
201605,105842,634959,1,0,"N","ABERDEEN",42.95,-112.85,4257000,11251000
201605,105843,634963,1,0,"N","ASHTON",44.07,-111.45,444200,11127000
201605,105843,634963,2,0,"N","CHESTER",44,-111.57,4400,11134200
201605,105845,635040,1,.88,"SW","WALTER REED",38.97,-77.04,3858200,772400
201605,105845,635040,2,1.28,"WSW","WALTER REED",38.9711,-77.051,3858266,773060
201605,105845,635040,3,1.05,"N","MOUNT PLEASANT",38.9453,-77.0499,3856718,772994
201605,105845,635040,4,.2,"NW","MOUNT PLEASANT",38.9322,-77.0524,3855932,773144
201605,105845,635040,5,.16,"WSW","MOUNT PLEASANT",38.9291,-77.0527,3855746,773162
201605,105845,635040,6,.39,"SE","MOUNT PLEASANT",38.926,-77.0448,3855560,772688
201605,105845,635040,7,1.49,"SSW","WALTER REED",38.9596,-77.0392,3857576,772352
201605,105850,635076,1,.53,"W","LAWTON",39.52,-119.93,3931200,11955800
201605,105850,635077,1,2.11,"SE","(RNO)CANNON ARPT REN",39.48,-119.74,3928800,11944400
201605,105850,635078,1,5.09,"SSE","FALLON",39.4,-118.75,3924000,11845000
201605,105876,635378,1,0,"SW","BUSHTON",39.6,-88.13,3936000,887800
201605,105876,635379,1,0,"N","OAKLAND",39.65,-88.03,3939000,881800
201605,105876,635380,1,0,"N","OAKLAND",39.65,-88.03,3939000,881800
201605,105876,635381,1,2,"E","OAKLAND",39.65,-87.9924,3939000,8759544
201605,105876,635382,1,3,"S","BROCTON",39.6766,-87.93,3940596,8755800
201605,105876,635383,1,2,"N","PARIS",39.649,-87.7,3938940,8742000
201605,105876,635384,1,0,"N","INGRAHAM",38.83,-88.33,3849800,8819800
201605,105876,635385,1,2,"E","REDMON",39.65,-87.8324,3939000,8749944
201605,105876,635386,1,3,"NE","PARIS",39.6507,-87.6601,3939042,8739606
201605,105876,635387,1,5,"E","WEST LIBERTY",38.85,-87.9871,3851000,8759226
201605,105876,635388,1,2.13,"NW","INGRAHAM",38.85,-88.36,3851000,8821600
201605,105876,635389,1,0,"NNW","WEST LIBERTY",38.85,-88.08,3851000,884800
201605,105876,635390,1,1,"W","BIRDS",38.83,-87.6886,3849800,8741316
201605,105877,635391,1,0,"N","FLORA",38.67,-88.48,3840200,8828800
201605,105877,635392,1,1,"NE","ROBINSON",39.0102,-87.7168,39612,8743008
201605,105877,635393,1,1,"W","OBLONG",39,-87.9386,3900,8756316
201605,105877,635394,1,0,"E","PALESTINE",39,-87.62,3900,8737200
201605,105877,635395,1,0,"SW","LOUISVILLE",38.77,-88.5,3846200,8830000
201605,105877,635396,1,2,"E","TRIMBLE",39.07,-87.6427,394200,8738562
201605,105877,635397,1,1,"W","EFFINGHAM",39.12,-88.5487,397200,8832922
201605,105877,635398,1,3.55,"SW","GALLAGHER",38.5986,-88.2222,3835916,8813332
201605,105877,635399,1,0,"E","CALHOUN",38.65,-88.05,3839000,883000
201605,105877,635400,1,0,"WNW","LAWRENCEVILLE",38.72,-87.67,3843200,8740200
201605,105877,635401,1,0,"NW","PARKERSBURG",38.58,-88.05,3834800,883000
201605,105878,635402,1,1,"S","ELKHART",40.0055,-89.48,40330,8928800
201605,105878,635403,1,0,"NE","ASHLAND",39.88,-90.02,3952800,901200
201605,105878,635404,1,2,"SW","LATHAM",39.9495,-89.1967,3956970,8911802
201605,105878,635405,1,4,"W","MONTICELLO",40.03,-88.6456,401800,8838736
201605,105878,635406,1,0,"N","MONTICELLO",40.03,-88.57,401800,8834200
201605,105878,635407,1,1.26,"ESE","CISCO",40.01,-88.71,40600,8842600
201605,105878,635408,1,.87,"NE","CANTRALL",39.94,-89.67,3956400,8940200
201605,105878,635409,1,.87,"NE","ATHENS",39.96,-89.72,3957600,8943200
201605,105878,635410,1,1.28,"WNW","ST MARIE",38.94,-88.04,3856400,882400
201605,105878,635411,1,3,"N","HENNING",40.3434,-87.7,4020604,8742000
201605,105878,635412,1,2.2,"SSE","CURTIS",40.0197,-89.7669,401182,8946014
201605,105878,635413,1,8,"E","PETERSBURG",40.02,-89.6988,401200,8941928
201605,105878,635414,1,0,"S","MT PULASKI",40.02,-89.28,401200,8916800
201605,105878,635415,1,1.09,"SE","WHEELER",39.0409,-88.3035,392454,8818210
201605,105878,635416,1,2.05,"W","CULVER",40.0039,-89.7184,40234,8943104
201605,105878,635417,1,1.48,"SSW","WATSON",39,-88.58,3900,8834800
201605,105878,635418,1,1,"S","EFFINGHAM CO MEM ARP",39.0555,-88.53,393330,8831800
201605,105878,635419,1,2.72,"ENE","MASON",38.959,-88.5708,3857540,8834248
201605,105878,635420,1,0,"N","CHAMPAIGN",40.12,-88.25,407200,8815000
201605,105890,635479,1,0,"N","MANTEO",35.9,-75.67,3554000,7540200
201605,105890,635480,1,0,"N","ROBERSONVILLE",35.82,-77.25,3549200,7715000
201605,105891,635481,1,1.38,"N","TRENT WOODS",35.12,-77.08,357200,774800
201605,105900,635548,1,.5,"W","JACKSON ARPT",43.65,-94.99,4339000,9459400
201605,105901,635549,1,4.15,"N","BERESFORD",43.14,-96.78,438400,9646800
201605,105901,635550,1,3.15,"SSW","LENNOX SKIE ARPT",43.26,-96.86,4315600,9651600
201605,105901,635550,2,3.06,"SSW","LENNOX SKIE ARPT",43.261,-96.859,4315660,9651540
201605,105902,635551,1,2.13,"NNW","KINGSLEY",42.61,-95.98,4236600,9558800
201605,105902,635551,2,2.19,"NNW","KINGSLEY",42.611,-95.979,4236660,9558740
201605,105903,635557,1,1.49,"SSE","ANSONVILLE",35.1,-80.11,356000,806600
201605,105903,635559,1,1.68,"E","APEX",35.73,-78.84,3543800,7850400
201605,105903,635559,2,.89,"NE","MACEDONIA",35.76,-78.74,3545600,7844400
201605,105903,635561,1,3.45,"N","LEDBETTER",35.03,-79.73,351800,7943800
201605,105903,635561,2,2.65,"WNW","MARSTON",35,-79.64,3500,7938400
201605,105903,635564,1,0,"N","ROCKFISH",34.98,-79.07,3458800,794200
201605,105903,635571,1,.69,"S","ARCHERS LODGE",35.67,-78.38,3540200,7822800
201605,105903,635571,2,.69,"S","KENLY",35.59,-78.13,3535400,787800
201605,105903,635573,1,0,"N","CUMBERLAND",35,-78.98,3500,7858800
201605,105903,635574,1,2.15,"SSE","MOORES XRDS",35.64,-78.06,3538400,783600
201605,104869,631193,1,5,"W","LEES",32.08,-101.5654,324800,10133924
201605,104869,631193,2,4.56,"W","LEES",32.0832,-101.5579,324992,10133474
201605,104869,631197,1,4,"SW","LEES",32.0391,-101.5283,322346,10131698
201605,104869,631197,2,4.91,"S","LEES",32.0094,-101.4896,32564,10129376
201605,104869,631198,1,4,"NNW","GARDEN CITY",31.9235,-101.5261,3155410,10131566
201605,104869,631198,2,1.87,"NE","GARDEN CITY",31.8892,-101.4775,3153352,10128650
201605,104869,631200,1,1.54,"N","GARDEN CITY",31.8922,-101.4981,3153532,10129886
201605,104869,631200,2,.45,"SW","GARDEN CITY",31.8655,-101.5056,3151930,10130336
201605,104869,631204,1,.85,"SSE","GARDEN CITY",31.859,-101.4934,3151540,10129604
201605,104869,631204,2,2.22,"SE","GARDEN CITY",31.8435,-101.4787,3150610,10128722
201605,104874,628126,1,.86,"NW","WADENA",42.84,-91.66,4250400,9139600
201605,104897,628233,1,2,"SW","OWENSBORO",37.7495,-87.1459,3744970,878754
201605,104897,628233,2,1,"E","OWENSBORO",37.77,-87.1017,3746200,876102
201605,104897,628239,1,0,"E","WHITESVILLE",37.68,-86.88,3740800,8652800
201605,104897,628240,1,0,"E","HANSON",37.42,-87.48,3725200,8728800
201605,104897,628241,1,0,"N","CROFTON",37.05,-87.48,373000,8728800
201605,104897,628242,1,2,"NE","HANSON",37.4405,-87.4542,3726430,8727252
201605,104897,628242,2,4.78,"NNE","ANTON",37.4087,-87.3338,3724522,8720028
201605,104897,628244,1,0,"NNE","WEST LOUISVILLE",37.7,-87.28,3742000,8716800
201605,104897,628244,2,3.5,"ESE","SORGHO",37.7306,-87.1908,3743836,8711448
201605,104897,628245,1,1,"S","GREENVILLE",37.1855,-87.18,3711130,8710800
201605,104897,628245,2,0,"S","BEECH CREEK",37.18,-87.07,3710800,874200
201605,104897,628247,1,0,"N","TOLU",37.43,-88.25,3725800,8815000
201605,104897,628248,1,4,"N","CADIZ",36.9279,-87.82,3655674,8749200
201605,104897,628250,1,2,"NE","COBB",37.0005,-87.7444,3730,8744664
201605,104897,628251,1,0,"N","FARMERSVILLE",37.2,-87.88,3712000,8752800
201605,104897,628253,1,0,"N","CERULEAN",36.97,-87.72,3658200,8743200
201605,104897,628255,1,0,"N","HOPKINSVILLE",36.85,-87.48,3651000,8728800
201605,104897,628255,2,2,"NE","HOPKINSVILLE",36.8705,-87.4544,3652230,8727264
201605,104897,628257,1,1,"W","OWENSBORO",37.77,-87.1383,3746200,878298
201605,104897,628257,2,0,"N","OWENSBORO",37.77,-87.12,3746200,877200
201605,104897,628259,1,2,"N","LAKE CITY",37.059,-88.25,373540,8815000
201605,104897,628271,1,5,"SW","BANCROFT",37.1188,-87.3142,377128,8718852
201605,104897,628273,1,0,"N","PROVIDENCE",37.4,-87.77,3724000,8746200
201605,104897,628274,1,0,"N","BENTON",36.87,-88.35,3652200,8821000
201605,104897,628388,1,0,"N","LAMASCO",36.98,-87.92,3658800,8755200
201605,104897,628389,1,2,"E","HANSON",37.42,-87.4436,3725200,8726616
201605,104897,628389,2,4,"E","HANSON",37.42,-87.4071,3725200,8724426
201605,104897,628391,1,1,"E","COBB",36.98,-87.7519,3658800,8745114
201605,104897,628394,1,0,"N","CROFTON",37.05,-87.48,373000,8728800
201605,104897,628399,1,3.6,"W","HARVY",36.8113,-88.4842,3648678,8829052
201605,104897,628399,2,1.06,"NNW","HARVY",36.8349,-88.4246,3650094,8825476
201605,104897,628401,1,5.04,"SW","BANCROFT",37.1227,-87.3197,377362,8719182
201605,104897,628401,2,1.45,"SW","BANCROFT",37.1562,-87.2699,379372,8716194
201605,104897,628407,1,1.76,"W","BUFFALO",36.9345,-87.7013,3656070,8742078
201605,104897,628407,2,1.05,"NNW","BUFFALO",36.9445,-87.6758,3656670,8740548
201605,104897,628409,1,.92,"N","APEX",37.1132,-87.3479,376792,8720874
201605,104897,628409,2,2.29,"NE","APEX",37.1227,-87.3197,377362,8719182
201605,104897,628410,1,1.47,"SSE","SPRING GROVE",37.6594,-88.0232,3739564,881392
201605,104897,628410,2,1.92,"NNW","HAMNER",37.6766,-87.96,3740596,8757600
201605,104897,628412,1,2.48,"ESE","PLEASANT GREEN HILL",36.9111,-87.4818,3654666,8728908
201605,104897,628413,1,2.33,"SW","SINKING FORK",36.9082,-87.6122,3654492,8736732
201605,104897,628414,1,3.15,"ENE","DUBLIN",36.7551,-88.7525,3645306,8845150
201605,104897,628414,2,1.17,"NE","HICKSVILLE",36.8113,-88.4842,3648678,8829052
201605,104897,628501,1,3.79,"SW","MONT",36.9055,-88.0902,3654330,885412
201605,104897,630331,1,1.9,"WNW","OWENSBORO",37.7843,-87.1497,3747058,878982
201605,104897,630331,2,1.12,"SSE","(OWB)OWENSBORO ARPT",37.7361,-87.1594,3744166,879564
201605,104897,630331,3,2.81,"SW","DOYLE",37.7208,-87.1058,3743248,876348
201605,104897,630331,4,.62,"NW","DOYLE",37.7567,-87.0776,3745402,874656
201605,104897,630331,5,1.93,"ENE","OWENSBORO",37.7805,-87.0873,3746830,875238
201605,104897,630341,1,0,"N","WHITESVILLE",37.68,-86.88,3740800,8652800
201605,104898,628387,1,.51,"SSW","LOVES STORE",37.573,-88.2832,3734380,8816992
201605,104898,630147,1,2.14,"SSE","BRISTOL",37.4214,-88.7051,3725284,8842306
201605,104900,628272,1,1,"N","PERRYVILLE",37.7345,-89.87,3744070,8952200
201605,104297,624538,1,3.13,"WNW","CANADA DE LOS ALAMOS",35.62,-105.92,3537200,10555200
201605,104297,624539,1,9.17,"NNE","JEMEZ SPGS",35.89,-106.62,3553400,10637200
201605,104297,624540,1,3.64,"WNW","CANADA DE LOS ALAMOS",35.62,-105.93,3537200,10555800
201605,104297,624541,1,4.97,"NNE","GLORIETA",35.65,-105.75,3539000,10545000
201605,104297,624542,1,3.37,"W","CANADA DE LOS ALAMOS",35.6,-105.93,3536000,10555800
201605,104297,624543,1,0,"N","TESUQUE",35.76,-105.93,3545600,10555800
201605,104297,624928,1,0,"N","COUNSELOR",36.21,-107.46,3612600,10727600
201605,104297,626079,1,4.19,"NW","CUNDIYO",36.0072,-105.947,36432,10556820
201605,104299,624572,1,5,"NNE","FARNAM",40.7469,-100.1935,4044814,10011610
201605,104299,624573,1,0,"N","EDISON",40.28,-99.77,4016800,9946200
201605,104300,624574,1,2,"SW","ALTON",39.4495,-98.9765,3926970,9858590
201605,104301,624586,1,0,"N","COZAD",40.87,-99.97,4052200,9958200
201605,104301,624587,1,0,"N","GOTHENBURG",40.93,-100.15,4055800,1009000
201605,104301,624588,1,0,"N","GOTHENBURG",40.93,-100.15,4055800,1009000
201605,104301,624589,1,0,"N","LEXINGTON",40.78,-99.73,4046800,9943800
201605,104301,624590,1,3,"N","LITCHFIELD",41.2134,-99.15,4112804,999000
201605,104301,624591,1,0,"N","SUMNER",40.95,-99.52,4057000,9931200
201605,104301,624592,1,0,"N","MINDEN",40.5,-98.95,4030000,9857000
201605,104301,624593,1,0,"N","RED CLOUD",40.1,-98.53,406000,9831800
201605,104302,624600,1,0,"N","LONG IS",39.95,-99.53,3957000,9931800
201605,104302,624602,1,0,"N","LOGAN",39.67,-99.57,3940200,9934200
201605,104302,624603,1,8,"NNE","PLAINVILLE",39.337,-99.2428,3920220,9914568
201605,104302,624604,1,0,"N","CODELL",39.2,-99.18,3912000,9910800
201605,104302,624605,1,0,"N","NATOMA",39.18,-99.02,3910800,991200
201605,104302,624606,1,8,"NNE","NATOMA",39.287,-98.9628,3917220,9857768
